age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
38,blue-collar,single,secondary,no,775.5,no,yes,cellular,8,jul,681,1,-1,0,unknown,yes
35,blue-collar,single,secondary,no,2949.0,yes,no,unknown,28,may,209,1,-1,0,unknown,no
41,technician,single,secondary,no,868.5,yes,yes,cellular,17,apr,469,3,322,15,other,no
51,unemployed,divorced,secondary,no,213.0,yes,no,cellular,17,jul,353,3,-1,0,unknown,no
58,technician,married,secondary,no,21222.0,yes,no,cellular,18,aug,85,2,-1,0,unknown,no
46,management,married,tertiary,no,594.0,no,no,cellular,21,nov,64,2,100,5,failure,no
36,entrepreneur,married,secondary,no,1.5,yes,no,cellular,24,jul,70,2,-1,0,unknown,no
55,technician,married,tertiary,no,2670.0,no,no,unknown,9,jun,464,1,-1,0,unknown,no
56,management,single,unknown,no,2290.5,yes,no,unknown,6,may,269,1,-1,0,unknown,no
68,retired,married,secondary,no,0.0,no,no,telephone,25,aug,176,5,-1,0,unknown,no
49,blue-collar,married,primary,no,178.5,yes,no,cellular,21,nov,271,2,-1,0,unknown,no
40,technician,single,tertiary,no,4.5,yes,no,cellular,18,nov,54,1,195,1,failure,no
41,management,single,tertiary,no,27.0,no,no,cellular,8,aug,82,2,-1,0,unknown,no
57,management,married,secondary,no,687.0,no,no,cellular,18,nov,66,1,-1,0,unknown,no
38,management,married,secondary,no,438.0,yes,no,unknown,28,may,507,1,-1,0,unknown,yes
54,management,married,tertiary,no,25.5,yes,no,unknown,6,may,352,2,-1,0,unknown,no
52,blue-collar,married,primary,no,-856.5,yes,yes,telephone,21,nov,136,2,179,4,failure,no
61,services,married,primary,no,-829.5,yes,no,unknown,4,jun,149,8,-1,0,unknown,no
41,admin.,married,secondary,no,1069.5,yes,no,cellular,20,nov,373,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,1069.5,yes,no,unknown,30,may,152,4,-1,0,unknown,no
65,services,married,secondary,no,6394.5,no,no,cellular,14,aug,93,2,-1,0,unknown,no
47,management,married,tertiary,no,11677.5,yes,no,cellular,17,apr,231,2,-1,0,unknown,no
59,blue-collar,single,secondary,no,3219.0,yes,no,cellular,7,may,1516,2,353,2,other,yes
48,technician,married,tertiary,no,501.0,yes,no,cellular,13,aug,139,2,-1,0,unknown,no
40,technician,single,tertiary,no,0.0,no,no,cellular,22,aug,34,2,-1,0,unknown,no
60,management,single,tertiary,no,5305.5,no,no,unknown,24,oct,305,1,-1,0,unknown,yes
46,retired,single,tertiary,no,376.5,yes,no,cellular,8,may,91,4,-1,0,unknown,no
54,unknown,single,unknown,no,1858.5,no,no,unknown,20,jun,39,4,-1,0,unknown,no
68,management,married,tertiary,no,3213.0,yes,no,cellular,4,feb,41,2,274,3,failure,no
61,management,divorced,tertiary,no,1542.0,no,no,cellular,5,aug,178,4,-1,0,unknown,no
36,blue-collar,single,primary,no,24.0,no,yes,cellular,8,jul,249,2,-1,0,unknown,no
49,admin.,single,secondary,no,153.0,yes,no,cellular,12,may,293,2,-1,0,unknown,no
46,management,married,tertiary,no,256.5,no,no,cellular,12,aug,92,2,-1,0,unknown,no
43,retired,married,secondary,no,4698.0,yes,no,unknown,23,may,350,5,-1,0,unknown,no
46,technician,married,secondary,no,678.0,yes,no,unknown,26,may,113,5,-1,0,unknown,no
64,entrepreneur,divorced,unknown,no,7104.0,yes,no,telephone,6,apr,475,6,307,5,failure,yes
61,retired,married,secondary,no,-355.5,yes,yes,cellular,20,apr,379,3,320,2,other,no
36,retired,single,tertiary,no,228.0,no,no,cellular,30,jan,151,2,2,1,other,no
43,blue-collar,single,secondary,no,247.5,yes,no,cellular,15,may,139,2,-1,0,unknown,no
44,retired,single,secondary,no,41169.0,yes,no,cellular,21,nov,203,2,-1,0,unknown,no
69,services,divorced,secondary,no,1.5,yes,no,cellular,28,jan,602,1,253,5,other,yes
56,blue-collar,single,secondary,no,114.0,yes,no,unknown,7,may,245,2,-1,0,unknown,no
41,technician,single,secondary,no,3690.0,no,no,cellular,1,oct,477,1,-1,0,unknown,no
50,blue-collar,married,primary,no,-465.0,yes,yes,cellular,26,may,133,2,363,5,failure,no
67,management,divorced,tertiary,no,691.5,yes,no,unknown,21,may,142,10,-1,0,unknown,no
42,management,married,secondary,no,0.0,no,no,cellular,26,aug,277,3,-1,0,unknown,no
47,retired,married,tertiary,no,1638.0,no,no,cellular,19,nov,292,3,-1,0,unknown,no
55,blue-collar,married,secondary,no,399.0,yes,no,cellular,12,may,277,1,-1,0,unknown,no
48,technician,divorced,secondary,no,409.5,yes,no,unknown,20,may,314,2,-1,0,unknown,no
55,technician,married,secondary,no,2215.5,yes,no,cellular,17,nov,75,1,132,1,failure,no
66,retired,married,secondary,no,-384.0,yes,yes,cellular,14,may,92,1,370,2,failure,no
45,technician,married,secondary,no,975.0,yes,no,cellular,14,may,241,2,349,2,failure,no
43,retired,married,secondary,no,-400.5,yes,no,cellular,20,apr,1030,3,-1,0,unknown,yes
61,technician,single,secondary,no,790.5,yes,no,cellular,30,jan,197,1,2,3,other,no
41,student,single,unknown,no,564.0,no,no,cellular,16,nov,202,1,96,2,other,no
56,blue-collar,married,primary,no,1.5,yes,yes,telephone,10,jul,270,7,-1,0,unknown,no
40,student,single,secondary,no,8754.0,no,no,cellular,27,apr,165,2,-1,0,unknown,no
62,management,divorced,secondary,no,184.5,no,no,unknown,8,may,306,2,-1,0,unknown,no
45,unemployed,married,secondary,no,6846.0,yes,no,telephone,5,feb,508,1,-1,0,unknown,no
40,management,single,tertiary,no,19.5,yes,no,cellular,28,jan,204,1,-1,0,unknown,no
65,retired,married,secondary,no,46.5,no,no,unknown,18,jun,72,1,-1,0,unknown,no
38,technician,single,tertiary,no,1438.5,yes,no,cellular,29,jan,330,2,-1,0,unknown,no
63,technician,married,secondary,no,270.0,no,yes,cellular,19,aug,58,2,-1,0,unknown,no
53,management,married,tertiary,no,0.0,yes,no,cellular,5,feb,280,2,-1,0,unknown,no
39,admin.,single,secondary,no,280.5,no,no,cellular,28,jan,299,1,-1,0,unknown,no
37,retired,single,tertiary,no,10186.5,no,no,cellular,24,jun,136,5,94,30,failure,no
66,retired,married,secondary,no,1999.5,no,no,cellular,28,aug,17,14,-1,0,unknown,no
46,self-employed,married,tertiary,no,381.0,yes,no,telephone,17,jul,202,5,-1,0,unknown,no
71,retired,married,secondary,no,1587.0,no,no,cellular,27,apr,159,3,-1,0,unknown,yes
42,blue-collar,single,secondary,no,282.0,no,yes,cellular,18,jul,144,1,-1,0,unknown,no
65,retired,married,primary,no,237.0,yes,no,unknown,15,may,176,18,-1,0,unknown,no
41,unemployed,married,secondary,no,9.0,no,no,cellular,4,jun,121,4,-1,0,unknown,yes
50,management,single,tertiary,no,403.5,yes,no,cellular,15,may,11,8,-1,0,unknown,no
42,blue-collar,divorced,secondary,no,987.0,no,no,cellular,20,nov,173,2,-1,0,unknown,no
68,retired,married,secondary,no,16.5,no,no,cellular,11,aug,270,1,-1,0,unknown,no
34,retired,single,secondary,no,0.0,yes,no,unknown,4,jun,204,1,-1,0,unknown,no
58,retired,divorced,tertiary,no,7441.5,yes,no,unknown,17,jun,64,1,-1,0,unknown,no
61,admin.,divorced,secondary,no,4075.5,no,no,unknown,9,jun,559,2,-1,0,unknown,no
56,services,divorced,secondary,no,6493.5,no,no,cellular,21,nov,534,2,-1,0,unknown,yes
63,entrepreneur,married,secondary,no,-177.0,yes,no,unknown,9,may,101,3,-1,0,unknown,no
66,services,married,secondary,no,700.5,no,yes,telephone,29,jul,105,8,-1,0,unknown,no
37,student,single,secondary,no,4.5,no,no,cellular,28,jan,131,1,-1,0,unknown,no
42,retired,divorced,secondary,no,5017.5,yes,no,cellular,6,may,118,1,260,3,failure,no
49,technician,married,secondary,no,12.0,no,yes,cellular,17,nov,333,2,96,2,failure,no
58,management,married,secondary,no,0.0,yes,no,telephone,23,jul,90,2,-1,0,unknown,no
45,technician,married,secondary,no,373.5,no,no,cellular,21,aug,205,8,-1,0,unknown,no
34,services,married,secondary,no,2031.0,yes,yes,cellular,18,may,239,2,-1,0,unknown,no
38,self-employed,single,secondary,no,361.5,yes,no,cellular,9,jul,275,1,-1,0,unknown,no
57,management,married,tertiary,no,1353.0,no,no,cellular,8,aug,75,3,-1,0,unknown,no
44,management,married,tertiary,no,-456.0,yes,no,unknown,28,may,279,2,-1,0,unknown,no
44,admin.,married,tertiary,no,31.5,no,yes,cellular,2,jun,269,1,92,2,failure,no
52,technician,single,secondary,no,0.0,yes,no,unknown,7,may,275,4,-1,0,unknown,no
35,services,single,secondary,no,1342.5,yes,no,unknown,3,jun,167,1,-1,0,unknown,no
54,services,single,secondary,no,1143.0,no,yes,cellular,21,nov,778,1,-1,0,unknown,no
43,technician,married,secondary,no,415.5,no,no,cellular,7,aug,155,2,-1,0,unknown,no
64,blue-collar,single,secondary,no,60.0,yes,no,cellular,18,jul,172,2,-1,0,unknown,no
46,entrepreneur,married,secondary,no,277.5,yes,no,cellular,15,jul,136,2,-1,0,unknown,no
60,blue-collar,married,secondary,no,7468.5,no,no,telephone,6,apr,180,1,-1,0,unknown,yes
54,admin.,married,secondary,no,372.0,no,no,unknown,6,jun,18,1,-1,0,unknown,no
64,retired,married,secondary,no,1506.0,yes,no,cellular,1,apr,479,1,307,1,failure,no
89,retired,divorced,primary,no,504.0,no,no,cellular,6,oct,386,1,184,1,other,no
58,technician,married,secondary,no,384.0,yes,no,unknown,29,may,150,4,-1,0,unknown,no
52,management,divorced,tertiary,no,30.0,no,no,cellular,25,jul,64,2,-1,0,unknown,no
48,retired,single,tertiary,no,3175.5,no,no,cellular,14,aug,81,2,-1,0,unknown,no
37,unemployed,single,secondary,no,0.0,yes,no,unknown,27,may,185,2,-1,0,unknown,no
64,retired,divorced,secondary,no,-622.5,yes,no,unknown,26,may,290,2,-1,0,unknown,no
46,services,divorced,secondary,no,361.5,yes,no,unknown,8,may,133,1,-1,0,unknown,no
35,admin.,single,secondary,no,1180.5,yes,no,unknown,9,may,164,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,1056.0,yes,no,cellular,31,jul,183,2,-1,0,unknown,no
62,blue-collar,married,secondary,no,175.5,no,yes,cellular,24,jul,164,2,-1,0,unknown,no
40,technician,married,tertiary,no,358.5,no,no,telephone,20,oct,73,1,-1,0,unknown,no
45,services,single,secondary,no,0.0,yes,no,cellular,13,may,419,2,-1,0,unknown,no
42,management,single,tertiary,no,0.0,no,no,cellular,22,aug,360,2,-1,0,unknown,no
44,admin.,divorced,secondary,no,991.5,yes,no,cellular,5,aug,245,2,183,10,failure,yes
42,technician,single,secondary,no,463.5,yes,yes,cellular,25,aug,99,3,-1,0,unknown,no
39,self-employed,single,tertiary,no,4935.0,no,no,cellular,23,mar,136,1,291,2,success,yes
57,blue-collar,married,secondary,no,484.5,no,no,unknown,30,jun,385,1,-1,0,unknown,no
57,retired,divorced,tertiary,no,399.0,yes,no,unknown,9,may,128,1,-1,0,unknown,no
48,services,married,secondary,no,7939.5,yes,no,cellular,21,nov,1199,3,155,3,other,no
70,self-employed,married,tertiary,no,16291.5,no,no,cellular,9,nov,98,1,91,2,failure,yes
49,management,married,tertiary,no,909.0,no,no,cellular,4,feb,79,1,-1,0,unknown,no
42,management,married,tertiary,no,2490.0,yes,no,cellular,11,jul,1389,2,-1,0,unknown,no
42,technician,single,tertiary,no,3510.0,no,no,cellular,26,may,94,1,97,2,success,no
58,management,single,secondary,no,10.5,no,no,cellular,4,feb,191,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,7507.5,no,yes,cellular,3,apr,117,1,-1,0,unknown,yes
40,technician,married,secondary,no,40.5,yes,no,cellular,19,aug,163,2,-1,0,unknown,no
65,retired,divorced,tertiary,no,211.5,yes,no,cellular,28,jul,154,5,-1,0,unknown,no
41,blue-collar,married,secondary,no,1675.5,yes,no,unknown,28,may,340,3,-1,0,unknown,no
48,entrepreneur,married,secondary,no,4873.5,yes,no,unknown,2,jun,384,1,-1,0,unknown,no
42,services,divorced,secondary,no,681.0,yes,no,cellular,18,jul,978,1,-1,0,unknown,yes
40,admin.,divorced,secondary,no,82.5,yes,no,cellular,13,may,177,4,-1,0,unknown,no
45,management,single,tertiary,no,2448.0,yes,no,unknown,2,jun,430,2,-1,0,unknown,no
49,retired,married,tertiary,no,8242.5,yes,no,cellular,19,aug,391,6,-1,0,unknown,no
56,management,married,tertiary,no,880.5,no,no,telephone,2,feb,186,1,-1,0,unknown,no
70,management,married,unknown,no,3762.0,no,no,unknown,9,jun,91,1,-1,0,unknown,no
48,management,married,tertiary,no,3417.0,yes,yes,cellular,13,may,244,1,-1,0,unknown,no
31,student,single,secondary,no,322.5,no,no,cellular,24,may,382,1,89,7,success,yes
65,management,married,primary,no,343.5,no,yes,unknown,9,jun,175,3,-1,0,unknown,no
49,blue-collar,married,secondary,no,747.0,yes,no,cellular,14,jul,149,4,-1,0,unknown,no
45,retired,married,secondary,no,1740.0,yes,no,unknown,27,may,116,3,-1,0,unknown,no
45,admin.,divorced,secondary,no,2704.5,no,no,cellular,28,jan,61,2,-1,0,unknown,no
60,self-employed,married,secondary,no,4537.5,no,yes,cellular,6,aug,168,3,-1,0,unknown,no
64,unemployed,divorced,secondary,no,2496.0,no,no,cellular,2,jun,257,3,-1,0,unknown,yes
41,admin.,single,tertiary,no,0.0,yes,yes,unknown,23,may,181,1,-1,0,unknown,no
56,entrepreneur,single,tertiary,no,115.5,yes,yes,unknown,6,jun,520,3,-1,0,unknown,no
57,blue-collar,married,unknown,no,45.0,no,yes,cellular,23,jul,498,2,-1,0,unknown,no
42,technician,single,tertiary,no,814.5,no,no,cellular,11,aug,385,3,-1,0,unknown,no
39,admin.,married,secondary,no,8407.5,yes,no,unknown,28,may,117,2,-1,0,unknown,no
40,admin.,married,secondary,no,1965.0,no,no,telephone,27,oct,3284,1,-1,0,unknown,no
49,technician,married,secondary,no,-361.5,yes,yes,cellular,7,jul,337,4,-1,0,unknown,no
51,technician,married,secondary,no,-258.0,yes,yes,cellular,11,jul,132,2,-1,0,unknown,no
31,technician,single,tertiary,no,91.5,no,yes,cellular,8,jul,141,1,-1,0,unknown,no
47,technician,single,secondary,no,1470.0,no,no,cellular,8,aug,1306,5,-1,0,unknown,yes
50,retired,divorced,secondary,no,760.5,yes,no,cellular,2,feb,134,1,266,7,failure,no
44,technician,single,secondary,no,24.0,no,no,cellular,13,aug,990,1,-1,0,unknown,yes
33,blue-collar,single,secondary,no,2535.0,yes,yes,unknown,30,may,163,3,-1,0,unknown,no
41,technician,divorced,secondary,no,16180.5,yes,no,unknown,4,jun,135,2,-1,0,unknown,no
48,management,married,secondary,no,1599.0,yes,no,cellular,28,jul,78,2,-1,0,unknown,no
40,self-employed,married,tertiary,no,3999.0,no,no,cellular,5,aug,475,2,93,4,success,yes
46,retired,married,unknown,no,-984.0,yes,no,unknown,20,may,92,2,-1,0,unknown,no
41,management,single,tertiary,no,43.5,no,no,cellular,26,aug,179,2,-1,0,unknown,no
58,admin.,divorced,secondary,no,6.0,yes,no,cellular,20,apr,7,5,318,10,other,no
59,management,married,tertiary,no,4594.5,yes,no,cellular,18,may,68,2,-1,0,unknown,no
66,management,married,tertiary,no,2704.5,no,no,cellular,20,nov,305,2,-1,0,unknown,no
34,management,single,tertiary,no,1545.0,no,no,cellular,4,mar,396,2,-1,0,unknown,yes
42,blue-collar,divorced,secondary,no,301.5,yes,no,cellular,15,may,63,8,365,24,other,no
48,technician,divorced,secondary,no,615.0,no,no,cellular,11,aug,63,6,-1,0,unknown,no
43,management,married,tertiary,no,444.0,no,no,cellular,13,aug,142,4,-1,0,unknown,no
61,technician,married,primary,no,390.0,no,no,cellular,19,aug,137,2,-1,0,unknown,no
44,retired,married,primary,no,-216.0,yes,no,unknown,6,may,79,2,-1,0,unknown,no
41,management,married,tertiary,no,2271.0,no,no,cellular,12,aug,284,2,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,0.0,yes,no,cellular,15,may,21,2,-1,0,unknown,no
69,retired,divorced,secondary,no,1018.5,no,no,cellular,30,jul,761,4,-1,0,unknown,yes
50,blue-collar,single,secondary,no,-280.5,yes,no,cellular,5,feb,160,1,-1,0,unknown,no
33,admin.,single,secondary,no,2037.0,no,no,cellular,27,may,237,2,-1,0,unknown,no
38,blue-collar,single,secondary,no,6081.0,yes,no,cellular,11,may,133,2,-1,0,unknown,no
37,admin.,single,tertiary,no,64.5,no,no,cellular,2,feb,95,3,-1,0,unknown,no
51,management,single,tertiary,no,3612.0,no,no,cellular,29,aug,122,2,-1,0,unknown,no
45,retired,single,tertiary,no,1071.0,yes,no,cellular,7,apr,263,2,224,22,failure,no
45,technician,single,secondary,no,2791.5,yes,no,unknown,20,may,297,1,-1,0,unknown,no
39,services,married,primary,no,823.5,yes,no,unknown,5,jun,61,2,-1,0,unknown,no
45,technician,divorced,secondary,no,319.5,no,no,cellular,8,aug,46,2,-1,0,unknown,no
69,retired,married,secondary,no,3462.0,no,no,cellular,30,apr,815,1,87,1,other,yes
59,unemployed,married,secondary,no,20727.0,no,no,cellular,31,jul,221,2,-1,0,unknown,no
54,unemployed,married,tertiary,no,267.0,no,no,cellular,8,aug,126,2,-1,0,unknown,no
44,management,married,tertiary,no,15046.5,yes,no,cellular,18,nov,65,2,-1,0,unknown,no
45,retired,married,secondary,no,891.0,yes,no,unknown,6,jun,213,2,-1,0,unknown,no
55,admin.,single,secondary,no,1419.0,yes,no,cellular,21,nov,56,2,175,4,failure,no
62,technician,married,tertiary,no,0.0,no,yes,cellular,5,aug,409,1,-1,0,unknown,no
51,management,married,tertiary,no,492.0,yes,no,cellular,29,jul,65,12,-1,0,unknown,no
54,retired,married,secondary,no,1611.0,yes,no,cellular,11,jul,911,2,-1,0,unknown,yes
46,self-employed,married,secondary,no,282.0,yes,yes,cellular,4,may,1046,3,333,2,success,yes
62,services,divorced,secondary,no,4806.0,no,no,cellular,19,nov,77,1,-1,0,unknown,no
62,retired,divorced,secondary,no,294.0,yes,no,unknown,7,may,119,3,-1,0,unknown,no
41,management,married,tertiary,no,19.5,no,no,cellular,28,aug,110,5,-1,0,unknown,no
37,student,single,secondary,no,24259.5,yes,no,unknown,28,may,489,1,-1,0,unknown,no
63,admin.,married,secondary,no,258.0,no,no,cellular,19,aug,80,6,-1,0,unknown,no
46,retired,married,tertiary,no,-1291.5,yes,yes,cellular,28,jul,53,2,-1,0,unknown,no
49,management,married,tertiary,no,406.5,yes,no,cellular,8,apr,101,1,-1,0,unknown,no
54,technician,married,tertiary,no,2899.5,no,no,cellular,5,jun,462,1,-1,0,unknown,yes
45,self-employed,single,tertiary,no,807.0,yes,yes,cellular,19,nov,308,1,195,9,failure,no
43,retired,single,tertiary,no,35494.5,yes,no,cellular,16,apr,199,2,146,2,failure,no
64,management,married,tertiary,no,10873.5,yes,yes,cellular,11,may,346,1,96,3,failure,no
40,blue-collar,married,primary,no,1651.5,yes,yes,cellular,19,nov,779,2,175,1,failure,no
61,entrepreneur,married,unknown,no,5106.0,no,no,cellular,31,jul,44,7,-1,0,unknown,no
52,admin.,single,secondary,no,759.0,yes,yes,unknown,3,jul,277,2,-1,0,unknown,no
50,management,married,tertiary,no,18613.5,yes,no,cellular,19,nov,140,1,99,2,failure,no
54,management,married,tertiary,no,2176.5,yes,no,cellular,17,nov,157,3,150,12,failure,no
58,retired,married,tertiary,no,8209.5,no,no,cellular,24,feb,127,2,184,2,success,yes
70,management,married,primary,no,31938.0,no,no,unknown,16,jun,242,6,-1,0,unknown,no
43,blue-collar,single,secondary,no,571.5,yes,no,cellular,7,may,1957,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,1885.5,yes,no,cellular,20,apr,93,3,329,7,failure,no
54,retired,married,secondary,no,396.0,yes,no,unknown,13,may,198,2,-1,0,unknown,no
44,admin.,married,secondary,no,232.5,no,no,cellular,5,feb,696,2,-1,0,unknown,yes
45,management,married,tertiary,no,370.5,yes,no,cellular,8,may,209,3,367,3,other,no
50,blue-collar,married,secondary,no,1867.5,yes,no,unknown,9,may,306,1,-1,0,unknown,no
68,management,single,tertiary,no,2080.5,yes,no,telephone,3,feb,140,6,6,6,other,no
70,housemaid,divorced,primary,no,1785.0,no,no,unknown,9,jun,166,1,-1,0,unknown,no
62,housemaid,married,secondary,no,5884.5,yes,no,unknown,14,may,942,3,-1,0,unknown,yes
51,entrepreneur,married,primary,no,0.0,no,no,cellular,3,jul,438,2,389,1,other,yes
38,management,single,tertiary,no,225.0,yes,no,unknown,8,may,491,1,-1,0,unknown,no
59,retired,married,secondary,no,612.0,no,no,cellular,12,aug,559,4,-1,0,unknown,yes
56,management,single,tertiary,no,4356.0,yes,no,unknown,30,may,984,2,-1,0,unknown,yes
44,blue-collar,married,secondary,no,12463.5,yes,yes,cellular,19,nov,50,1,-1,0,unknown,no
49,entrepreneur,married,tertiary,yes,-258.0,yes,no,cellular,15,may,562,2,-1,0,unknown,yes
44,management,single,tertiary,no,141.0,no,no,cellular,25,aug,45,11,-1,0,unknown,no
39,technician,single,tertiary,no,3403.5,yes,no,cellular,20,apr,53,1,346,1,failure,no
59,blue-collar,married,primary,no,2304.0,yes,no,unknown,19,may,400,2,-1,0,unknown,no
61,retired,married,tertiary,no,460.5,yes,no,unknown,30,may,206,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,120.0,yes,yes,cellular,21,nov,38,2,172,2,failure,no
64,admin.,divorced,tertiary,no,183.0,no,no,cellular,26,oct,322,1,547,1,failure,no
63,blue-collar,single,secondary,no,157.5,yes,no,unknown,26,may,239,3,-1,0,unknown,no
54,management,married,tertiary,no,3574.5,no,no,cellular,1,jul,571,2,-1,0,unknown,yes
36,admin.,single,tertiary,no,1140.0,yes,no,cellular,6,sep,164,2,186,7,success,no
42,retired,married,secondary,no,180.0,yes,yes,unknown,9,may,214,3,-1,0,unknown,no
64,admin.,single,secondary,no,283.5,no,no,cellular,2,jun,95,5,-1,0,unknown,no
52,retired,married,secondary,no,240.0,yes,yes,unknown,26,jun,190,1,-1,0,unknown,no
47,management,married,secondary,no,847.5,no,no,cellular,6,aug,174,1,93,3,failure,yes
57,admin.,married,secondary,no,385.5,yes,no,unknown,15,may,484,11,-1,0,unknown,no
